Ranipet,43611,42781,52,778,09/12/2021
Salem,101731,99518,499,1714,09/12/2021
Sivagangai,20437,20167,60,210,09/12/2021
Tenkasi,27397,26906,5,486,09/12/2021
Thanjavur,76216,75074,144,998,09/12/2021
Theni,43614,43084,9,521,09/12/2021
Thirupathur,29417,28762,28,627,09/12/2021
Thiruvallur,120442,118288,303,1851,09/12/2021
Thiruvannamalai,55243,54514,57,672,09/12/2021
Thiruvarur,41933,41388,85,460,09/12/2021
Thoothukudi,56528,56078,38,412,09/12/2021
Tirunelveli,49689,49200,56,433,09/12/2021
Tiruppur,97673,96040,630,1003,09/12/2021
Trichy,78620,77325,209,1086,09/12/2021
Vellore,50294,49008,145,1141,09/12/2021
Villupuram,46045,45651,36,358,09/12/2021
Virudhunagar,46407,45843,15,549,09/12/2021
AirportSurveillance(International),1033,1029,3,1,09/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,09/12/2021
RailwaySurveillance,428,428,0,0,09/12/2021
Ariyalur,16931,16656,11,264,10/12/2021
Chengalpattu,174362,171218,606,2538,10/12/2021
Chennai,559243,549323,1295,8625,10/12/2021
Coimbatore,251391,247692,1216,2483,10/12/2021
Cuddalore,64460,63517,70,873,10/12/2021
Dharmapuri,28879,28517,83,279,10/12/2021
Dindigul,33276,32575,50,651,10/12/2021
Erode,106869,105482,687,700,10/12/2021
Kallakurichi,31583,31343,30,210,10/12/2021
Kancheepuram,75802,74313,224,1265,10/12/2021
Kanyakumari,62891,61710,122,1059,10/12/2021
Karur,24760,24235,161,364,10/12/2021
Krishnagiri,43944,43474,115,355,10/12/2021
Madurai,75581,74319,77,1185,10/12/2021
Mayiladuthurai,23399,23057,24,318,10/12/2021
Nagapattinam,21384,20966,61,357,10/12/2021
Namakkal,53920,52952,454,514,10/12/2021
Nilgiris,34215,33855,142,218,10/12/2021
Perambalur,12111,11857,9,245,10/12/2021
Pudukottai,30349,29906,24,419,10/12/2021
Ramanathapuram,20646,20266,21,359,10/12/2021
Ranipet,43616,42784,54,778,10/12/2021
Salem,101777,99564,498,1715,10/12/2021
Sivagangai,20440,20175,55,210,10/12/2021
Tenkasi,27397,26906,5,486,10/12/2021
Thanjavur,76226,75088,140,998,10/12/2021
Theni,43614,43085,8,521,10/12/2021
Thirupathur,29420,28765,28,627,10/12/2021
Thiruvallur,120465,118316,297,1852,10/12/2021
Thiruvannamalai,55251,54520,59,672,10/12/2021
Thiruvarur,41943,41397,85,461,10/12/2021
Thoothukudi,56530,56081,37,412,10/12/2021
Tirunelveli,49692,49206,53,433,10/12/2021
Tiruppur,97726,96099,624,1003,10/12/2021
Trichy,78638,77346,205,1087,10/12/2021
Vellore,50304,49020,143,1141,10/12/2021
Villupuram,46046,45656,32,358,10/12/2021
Virudhunagar,46407,45845,13,549,10/12/2021
AirportSurveillance(International),1033,1029,3,1,10/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,10/12/2021
RailwaySurveillance,428,428,0,0,10/12/2021
Ariyalur,16932,16657,11,264,11/12/2021
Chengalpattu,174415,171275,602,2538,11/12/2021
Chennai,559359,549425,1307,8627,11/12/2021
Coimbatore,251500,247813,1200,2487,11/12/2021
Cuddalore,64466,63524,69,873,11/12/2021
Dharmapuri,28883,28525,79,279,11/12/2021
Dindigul,33280,32580,49,651,11/12/2021
Erode,106923,105551,670,702,11/12/2021
Kallakurichi,31583,31346,27,210,11/12/2021
Kancheepuram,75818,74333,220,1265,11/12/2021
Kanyakumari,62904,61722,123,1059,11/12/2021
Karur,24774,24250,160,364,11/12/2021
Krishnagiri,43961,43484,122,355,11/12/2021
Madurai,75587,74326,75,1186,11/12/2021
Mayiladuthurai,23402,23058,26,318,11/12/2021
Nagapattinam,21388,20972,59,357,11/12/2021
Namakkal,53969,52995,460,514,11/12/2021
Nilgiris,34234,33869,147,218,11/12/2021
