Ramanathapuram,6483,6339,7,137,06/03/2021
Ranipet,16252,16054,9,189,06/03/2021
Salem,32794,32265,62,467,06/03/2021
Sivagangai,6806,6650,30,126,06/03/2021
Tenkasi,8569,8379,31,159,06/03/2021
Thanjavur,18212,17816,140,256,06/03/2021
Theni,17175,16955,13,207,06/03/2021
Thirupathur,7643,7509,8,126,06/03/2021
Thiruvallur,44364,43478,186,700,06/03/2021
Thiruvannamalai,19514,19212,18,284,06/03/2021
Thiruvarur,11390,11243,36,111,06/03/2021
Thoothukudi,16367,16210,14,143,06/03/2021
Tirunelveli,15766,15517,35,214,06/03/2021
Tiruppur,18459,18115,120,224,06/03/2021
Trichy,15033,14780,70,183,06/03/2021
Vellore,21048,20624,73,351,06/03/2021
Villupuram,15281,15151,17,113,06/03/2021
Virudhunagar,16685,16436,17,232,06/03/2021
AirportSurveillance(International),954,947,6,1,06/03/2021
AirportSurveillance(Domestic),1044,1041,2,1,06/03/2021
RailwaySurveillance,428,428,0,0,06/03/2021
Ariyalur,4746,4689,8,49,07/03/2021
Chengalpattu,53114,52019,309,786,07/03/2021
Chennai,236978,230936,1878,4164,07/03/2021
Coimbatore,56079,55037,358,684,07/03/2021
Cuddalore,25231,24880,63,288,07/03/2021
Dharmapuri,6664,6600,9,55,07/03/2021
Dindigul,11534,11280,54,200,07/03/2021
Erode,14874,14642,82,150,07/03/2021
Kallakurichi,10909,10798,3,108,07/03/2021
Kancheepuram,29648,29091,108,449,07/03/2021
Kanyakumari,17138,16833,44,261,07/03/2021
Karur,5516,5453,12,51,07/03/2021
Krishnagiri,8189,8051,20,118,07/03/2021
Madurai,21294,20777,57,460,07/03/2021
Nagapattinam,8639,8476,29,134,07/03/2021
Namakkal,11841,11703,27,111,07/03/2021
Nilgiris,8389,8306,35,48,07/03/2021
Perambalur,2287,2262,4,21,07/03/2021
Pudukottai,11681,11498,26,157,07/03/2021
Ramanathapuram,6485,6339,9,137,07/03/2021
Ranipet,16255,16055,11,189,07/03/2021
Salem,32800,32276,57,467,07/03/2021
Sivagangai,6808,6653,29,126,07/03/2021
Tenkasi,8574,8386,29,159,07/03/2021
Thanjavur,18216,17838,122,256,07/03/2021
Theni,17176,16955,14,207,07/03/2021
Thirupathur,7643,7510,7,126,07/03/2021
Thiruvallur,44385,43501,184,700,07/03/2021
Thiruvannamalai,19517,19217,16,284,07/03/2021
Thiruvarur,11395,11244,40,111,07/03/2021
Thoothukudi,16370,16213,14,143,07/03/2021
Tirunelveli,15774,15524,36,214,07/03/2021
Tiruppur,18474,18137,113,224,07/03/2021
Trichy,15044,14788,73,183,07/03/2021
Vellore,21055,20631,73,351,07/03/2021
Villupuram,15285,15152,20,113,07/03/2021
Virudhunagar,16688,16438,18,232,07/03/2021
AirportSurveillance(International),954,949,4,1,07/03/2021
AirportSurveillance(Domestic),1044,1041,2,1,07/03/2021
RailwaySurveillance,428,428,0,0,07/03/2021
Ariyalur,4747,4690,8,49,08/03/2021
Chengalpattu,53168,52071,311,786,08/03/2021
Chennai,237204,231172,1866,4166,08/03/2021
Coimbatore,56127,55089,353,685,08/03/2021
Cuddalore,25238,24887,63,288,08/03/2021
Dharmapuri,6665,6601,9,55,08/03/2021
Dindigul,11539,11287,52,200,08/03/2021
Erode,14884,14651,83,150,08/03/2021
Kallakurichi,10910,10799,3,108,08/03/2021
Kancheepuram,29660,29099,112,449,08/03/2021
Kanyakumari,17152,16842,49,261,08/03/2021
Karur,5518,5455,12,51,08/03/2021
Krishnagiri,8194,8055,21,118,08/03/2021
Madurai,21302,20780,62,460,08/03/2021
Nagapattinam,8648,8481,33,134,08/03/2021
Namakkal,11848,11707,30,111,08/03/2021
Nilgiris,8392,8311,33,48,08/03/2021
Perambalur,2286,2262,3,21,08/03/2021
Pudukottai,11684,11500,27,157,08/03/2021
Ramanathapuram,6488,6340,11,137,08/03/2021
Ranipet,16256,16056,11,189,08/03/2021
Salem,32816,32288,61,467,08/03/2021
Sivagangai,6807,6657,24,126,08/03/2021
Tenkasi,8576,8390,27,159,08/03/2021
Thanjavur,18233,17857,120,256,08/03/2021
Theni,17179,16956,16,207,08/03/2021
Thirupathur,7646,7512,8,126,08/03/2021
Thiruvallur,44420,43522,198,700,08/03/2021
Thiruvannamalai,19518,19218,16,284,08/03/2021
Thiruvarur,11413,11250,52,111,08/03/2021
Thoothukudi,16373,16218,12,143,08/03/2021
Tirunelveli,15782,15530,38,214,08/03/2021
